iso3,GID_1,GID_2,area,population,pop_density_sqkm
GHA,GHA.2_1,GHA.2.4_1,1547.2259021518666,114898,74.26064923047177
GHA,GHA.2_1,GHA.2.5_1,1034.494967996615,184149,178.00859907189277
GHA,GHA.2_1,GHA.2.6_1,2267.684838952382,294817,130.00792479443425
GHA,GHA.2_1,GHA.2.7_1,682.3786929943273,89709,131.4651247481811
GHA,GHA.2_1,GHA.2.8_1,906.699730545636,119625,131.93452691114373
GHA,GHA.2_1,GHA.2.9_1,4579.86369546989,110661,24.162509488974273
GHA,GHA.2_1,GHA.2.10_1,2073.612548967182,110217,53.152166760804235
GHA,GHA.2_1,GHA.2.11_1,2444.263586846354,219199,89.67895327639998
GHA,GHA.2_1,GHA.2.12_1,3358.492326890761,179151,53.342685515632894
GHA,GHA.2_1,GHA.2.13_1,8245.212316508301,194920,23.640385779968017
GHA,GHA.2_1,GHA.2.14_1,1381.6450755632225,233148,168.74666593007476
GHA,GHA.2_1,GHA.2.15_1,5309.793320758818,246230,46.37280306887943
GHA,GHA.2_1,GHA.2.16_1,572.913337097647,78555,137.11497867715224
GHA,GHA.2_1,GHA.2.17_1,603.7747194585892,93697,155.185364640671
GHA,GHA.2_1,GHA.2.18_1,1133.086258619206,228452,201.61924854546788
GHA,GHA.3_1,GHA.3.1_1,418.0231173870624,195694,468.14157366038677
GHA,GHA.3_1,GHA.3.2_1,728.0043265032807,299100,410.849206675219
GHA,GHA.3_1,GHA.3.3_1,467.8749279698312,192284,410.9730795671072
GHA,GHA.3_1,GHA.3.4_1,844.801612185552,157179,186.05433244068814
GHA,GHA.3_1,GHA.3.5_1,1161.5449520649051,219342,188.83642825021167
GHA,GHA.3_1,GHA.3.6_1,1092.6124467840375,140302,128.40966658668466
GHA,GHA.3_1,GHA.3.7_1,718.9788712707392,649085,902.7873084125446
GHA,GHA.3_1,GHA.3.8_1,128.66460556057484,237020,1842.153861719273
GHA,GHA.3_1,GHA.3.9_1,857.3083699302035,313271,365.4122728622193
GHA,GHA.3_1,GHA.3.10_1,382.7637638712575,162291,423.9978161950214
GHA,GHA.3_1,GHA.3.11_1,1374.0278629078646,114316,83.19773061812026
GHA,GHA.3_1,GHA.3.12_1,498.8177440690623,220886,442.8190508985139
GHA,GHA.3_1,GHA.3.13_1,1037.56525407754,137726,132.73960308399782
GHA,GHA.4_1,GHA.4.1_1,5274.895601402639,344299,65.27124440310212
GHA,GHA.4_1,GHA.4.2_1,583.8514284818345,165667,283.7485564277495
GHA,GHA.4_1,GHA.4.3_1,367.40171857131554,194819,530.2615370379225
GHA,GHA.4_1,GHA.4.4_1,753.21897296125,125103,166.09114280295225
GHA,GHA.4_1,GHA.4.5_1,808.5002371256824,151690,187.61899259210682
GHA,GHA.4_1,GHA.4.6_1,1378.9328002353427,267257,193.81437583788505
GHA,GHA.4_1,GHA.4.7_1,1128.1647888760845,359177,318.37281533828417
GHA,GHA.4_1,GHA.4.8_1,584.9098466084789,218895,374.2371602550944
GHA,GHA.4_1,GHA.4.9_1,1123.986613745015,148842,132.42328527745792
GHA,GHA.4_1,GHA.4.10_1,1314.136641860676,222973,169.67261462574717
GHA,GHA.4_1,GHA.4.11_1,1601.8478444230277,162166,101.23683130366908
GHA,GHA.4_1,GHA.4.12_1,398.7804393348849,103447,259.40841073483057
GHA,GHA.4_1,GHA.4.13_1,917.89874123724,103200,112.43070217189343
GHA,GHA.4_1,GHA.4.14_1,174.60478045797913,244927,1402.7508259371216
GHA,GHA.4_1,GHA.4.15_1,992.7864861035082,200924,202.3838990683558
GHA,GHA.4_1,GHA.4.16_1,642.2298574488789,216306,336.80464632900976
GHA,GHA.4_1,GHA.4.17_1,560.898441863867,97001,172.93861554984076
GHA,GHA.5_1,GHA.5.1_1,278.1777445794734,3083043,11082.996609454485
GHA,GHA.5_1,GHA.5.2_1,1653.3742568417151,200348,121.17522646246222
GHA,GHA.5_1,GHA.5.3_1,699.6226202155672,195572,279.5392749590351
GHA,GHA.5_1,GHA.5.4_1,185.70848473844137,383895,2067.1914939195794
GHA,GHA.5_1,GHA.5.5_1,427.0193180777906,494168,1157.2497521294267
GHA,GHA.5_1,GHA.5.6_1,445.1121731490265,1008656,2266.071477812168
GHA,GHA.6_1,GHA.6.1_1,5144.298451737331,85131,16.548612176894515
GHA,GHA.6_1,GHA.6.2_1,1609.232481522889,203160,126.24651958786002
GHA,GHA.6_1,GHA.6.3_1,8020.539061691522,103927,12.95760786159452
GHA,GHA.6_1,GHA.6.4_1,9948.328412897874,336673,33.84216785239096
GHA,GHA.6_1,GHA.6.5_1,1296.2091012556227,125903,97.13170496800187
GHA,GHA.6_1,GHA.6.6_1,3625.082653939997,196391,54.1755923238187
GHA,GHA.6_1,GHA.6.7_1,2853.0404933120412,115388,40.443870414908915
GHA,GHA.6_1,GHA.6.8_1,2540.9334654177137,173834,68.41344032257955
GHA,GHA.6_1,GHA.6.9_1,1377.6191506571763,190802,138.50126859007457
GHA,GHA.6_1,GHA.6.10_1,3051.333713285395,153451,50.28981239642193
GHA,GHA.6_1,GHA.6.11_1,1996.676424684318,240934,120.667523801756
GHA,GHA.6_1,GHA.6.12_1,4854.987008318439,126186,25.991006728503166
GHA,GHA.6_1,GHA.6.13_1,591.1997295114985,411114,695.3893573999073
GHA,GHA.6_1,GHA.6.14_1,2880.499014671772,121652,42.23296011571872
GHA,GHA.6_1,GHA.6.15_1,9364.20252419052,112841,12.05025197911922
GHA,GHA.6_1,GHA.6.16_1,4729.1796405767145,247262,52.284332335036204
GHA,GHA.6_1,GHA.6.17_1,4338.482754870573,310854,71.65039428842294
GHA,GHA.6_1,GHA.6.18_1,2162.579414550901,192408,88.97153034260108
GHA,GHA.7_1,GHA.7.1_1,935.901339016418,216978,231.8385399769085
GHA,GHA.7_1,GHA.7.2_1,1079.1999339152594,109073,101.06839017705555
GHA,GHA.7_1,GHA.7.3_1,563.0257811766623,164130,291.5141819207395
GHA,GHA.7_1,GHA.7.4_1,488.3198483712056,104639,214.2837329857145
GHA,GHA.7_1,GHA.7.5_1,2080.137702243972,112321,53.99690601195895
GHA,GHA.7_1,GHA.7.6_1,994.91978407179,170884,171.75656041398972
GHA,GHA.7_1,GHA.7.7_1,1688.6640874183165,208793,123.64389197096587
GHA,GHA.7_1,GHA.7.8_1,906.7324984634732,84897,93.6295987447945
GHA,GHA.8_1,GHA.8.1_1,1716.95679455223,173166,100.8563526755258
GHA,GHA.8_1,GHA.8.2_1,1033.2912472315018,128128,123.99988903737787
GHA,GHA.8_1,GHA.8.3_1,2712.270967326041,109266,40.28579788535014
GHA,GHA.8_1,GHA.8.4_1,4267.688924023844,80553,18.8750870632927
GHA,GHA.8_1,GHA.8.5_1,3127.365618357684,71925,22.99859011616651
GHA,GHA.8_1,GHA.8.6_1,2338.681808517548,148451,63.47635640698837
GHA,GHA.8_1,GHA.8.7_1,2623.6207815221446,57421,21.886166020794395
GHA,GHA.8_1,GHA.8.8_1,1388.369059094703,81247,58.51974262014867
GHA,GHA.9_1,GHA.9.1_1,1483.3813695224237,91937,61.97799290791903
GHA,GHA.9_1,GHA.9.2_1,903.6093152858182,182097,201.52182687758304
GHA,GHA.9_1,GHA.9.3_1,1217.8233751890675,380489,312.43364822171276
GHA,GHA.9_1,GHA.9.4_1,1096.567562031666,424742,387.3377388740727
GHA,GHA.9_1,GHA.9.5_1,1628.712719967315,178844,109.80696460919704
GHA,GHA.9_1,GHA.9.6_1,1011.9409332806453,82113,81.14406414393684
GHA,GHA.9_1,GHA.9.7_1,435.7260763055608,118015,270.84676914594354
GHA,GHA.9_1,GHA.9.8_1,650.1252142299207,291432,448.2705694551531
GHA,GHA.9_1,GHA.9.9_1,773.7656893564092,122131,157.83977201364954
GHA,GHA.9_1,GHA.9.10_1,2299.8212890617856,175838,76.45724510695928
GHA,GHA.9_1,GHA.9.11_1,2207.239647281318,139764,63.32071833348449
GHA,GHA.9_1,GHA.9.12_1,4155.911760805693,264003,63.524688490695624
GHA,GHA.9_1,GHA.9.13_1,1802.045693139423,182806,101.44359862569613
GHA,GHA.9_1,GHA.9.14_1,488.76891902961466,63883,130.70184603151762
GHA,GHA.9_1,GHA.9.15_1,501.70897673711346,102410,204.12231940920805
GHA,GHA.10_1,GHA.10.1_1,577.4866495191415,178105,308.4140562354187
GHA,GHA.10_1,GHA.10.2_1,2953.433588245202,149590,50.649522168155364
GHA,GHA.10_1,GHA.10.3_1,1859.971163668848,128821,69.25967591126347
GHA,GHA.10_1,GHA.10.4_1,936.8232671368744,155327,165.80181710762952
GHA,GHA.10_1,GHA.10.5_1,1382.3543585139394,195401,141.35376996247206
GHA,GHA.10_1,GHA.10.6_1,2528.8143944669187,159338,63.00897382925128
GHA,GHA.10_1,GHA.10.7_1,2060.2741667462446,144279,70.02902930528772
GHA,GHA.10_1,GHA.10.8_1,2249.45801494077,150757,67.01925485991768
GHA,GHA.10_1,GHA.10.9_1,2475.5815831258906,274745,110.98200191531656
GHA,GHA.10_1,GHA.10.10_1,397.95882562345446,1012070,2543.1525445238217
GHA,GHA.10_1,GHA.10.11_1,1522.9340601747317,99932,65.61807409346038
GHA,GHA.10_1,GHA.10.12_1,3192.4800952607375,162216,50.811906467580165
GHA,GHA.10_1,GHA.10.13_1,2592.5051495750204,257502,99.32555005424437
GNB,GNB.1_1,GNB.1.1_1,623.849732877474,86350,138.414742283715
GNB,GNB.1_1,GNB.1.2_1,812.6475932281312,37817,46.535546668854515
GNB,GNB.1_1,GNB.1.3_1,1382.5770272062189,54788,39.62744854130147
GNB,GNB.1_1,GNB.1.4_1,878.0078416099344,16236,18.49186217998841
GNB,GNB.1_1,GNB.1.5_1,1035.168021267145,29520,28.51710968028619
GNB,GNB.1_1,GNB.1.6_1,1245.6922717521938,23244,18.65950405817717
GNB,GNB.2_1,GNB.2.1_1,169.00506964249658,62930,372.35569402218783
GNB,GNB.2_1,GNB.2.2_1,428.9928366606669,46335,108.00879651202885
GNB,GNB.2_1,GNB.2.3_1,175.69697945110863,27901,158.8018194004527
GNB,GNB.3_1,GNB.3.1_1,85.16176815536035,490904,5764.370686907831
GNB,GNB.4_1,GNB.4.1_1,146.00450193888065,9016,61.75152053718325
GNB,GNB.4_1,GNB.4.2_1,702.1850559935034,9821,13.986341515207158
GNB,GNB.4_1,GNB.4.3_1,624.7760520289934,10800,17.286193932892317
GNB,GNB.5_1,GNB.5.1_1,1007.844395078628,64509,64.00690455292681
GNB,GNB.5_1,GNB.5.2_1,668.669736300236,38746,57.94489850009132
GNB,GNB.5_1,GNB.5.3_1,959.5743496763928,20413,21.272973800189728
GNB,GNB.5_1,GNB.5.4_1,516.566248096344,12149,23.518764620746396
GNB,GNB.5_1,GNB.5.5_1,627.4863178276661,45568,72.619910116534
GNB,GNB.5_1,GNB.5.6_1,1069.2561141785266,31624,29.575701817983667
GNB,GNB.6_1,GNB.6.1_1,2567.142531320295,12769,4.974012873929846
GNB,GNB.6_1,GNB.6.2_1,2856.9229120721375,118523,41.4862436431772
GNB,GNB.6_1,GNB.6.3_1,1995.6651153893297,59132,29.63022179623763
GNB,GNB.6_1,GNB.6.4_1,1015.14885221227,34967,34.445194834036336
GNB,GNB.6_1,GNB.6.5_1,811.0236752157589,42007,51.79503543940904
GNB,GNB.7_1,GNB.7.1_1,817.9251438690192,65361,79.91073570721133
GNB,GNB.7_1,GNB.7.2_1,1634.0952003521018,58406,35.74210363473018
GNB,GNB.7_1,GNB.7.3_1,1249.3905798465664,61388,49.134354772819606
GNB,GNB.7_1,GNB.7.4_1,1217.3645184301188,57132,46.93088974999528
GNB,GNB.7_1,GNB.7.5_1,679.67066817228,24437,35.95417772803727
GNB,GNB.8_1,GNB.8.1_1,818.9222973476934,22549,27.53496891345025
GNB,GNB.8_1,GNB.8.2_1,651.2335128429718,19387,29.76965960391949
GNB,GNB.8_1,GNB.8.3_1,810.932417808768,14466,17.83872451305965
GNB,GNB.8_1,GNB.8.4_1,684.1650589043653,14111,20.625139820203064
GNB,GNB.9_1,GNB.9.1_1,1024.5449419315314,26785,26.14331387894353
GNB,GNB.9_1,GNB.9.2_1,498.37096557019504,15908,31.919997550016532
GNB,GNB.9_1,GNB.9.3_1,865.6720104373976,38143,44.061722615621484
GNB,GNB.9_1,GNB.9.4_1,1052.9022536858563,20087,19.077744329715486
AGO,AGO.1_1,AGO.1.1_1,3924.625380554016,17037,4.3410512719038135
AGO,AGO.1_1,AGO.1.2_1,7244.948084527773,184107,25.411776295978818
AGO,AGO.1_1,AGO.1.3_1,3601.544240907538,201899,56.05900871819481
AGO,AGO.1_1,AGO.1.4_1,14188.14022917812,69975,4.9319360303540964
AGO,AGO.1_1,AGO.1.5_1,5834.582287060337,49629,8.506007381207883
AGO,AGO.2_1,AGO.2.1_1,7039.639342478781,99383,14.117626651737742
AGO,AGO.2_1,AGO.2.2_1,2744.091189360965,96879,35.30458476584405
AGO,AGO.2_1,AGO.2.3_1,2433.632045478819,476418,195.76418747652727
AGO,AGO.2_1,AGO.2.4_1,5767.278395787253,150184,26.040705804960428
AGO,AGO.2_1,AGO.2.5_1,3503.179036306361,79436,22.675404019246116
AGO,AGO.2_1,AGO.2.6_1,6162.428257443863,79403,12.885018158886586
AGO,AGO.2_1,AGO.2.7_1,4412.031308296933,278816,63.19447449878238
AGO,AGO.2_1,AGO.2.8_1,4806.281687715944,218528,45.4671644732187
AGO,AGO.2_1,AGO.2.9_1,3645.696505531007,470130,128.95478251871768
AGO,AGO.3_1,AGO.3.1_1,10421.798423956434,188536,18.09054371715875
AGO,AGO.3_1,AGO.3.2_1,9556.021389702972,113937,11.923058284776557
AGO,AGO.3_1,AGO.3.3_1,3025.1661875822997,94776,31.329187926612583
AGO,AGO.3_1,AGO.3.4_1,3155.1001980609203,95348,30.22027638253756
AGO,AGO.3_1,AGO.3.5_1,20138.92150548426,55416,2.7516865778988726
AGO,AGO.3_1,AGO.3.6_1,13857.938760686566,41331,2.982478181910535
AGO,AGO.3_1,AGO.3.7_1,2046.5011258666004,55875,27.302696926853372
AGO,AGO.3_1,AGO.3.8_1,4729.465574495432,339634,71.81234214528229
AGO,AGO.3_1,AGO.3.9_1,6787.376874858,91078,13.418733286694865
AGO,AGO.4_1,AGO.4.1_1,1249.995121213376,39245,31.396122539986155
AGO,AGO.4_1,AGO.4.2_1,1959.698835514709,67695,34.543573110926566
AGO,AGO.4_1,AGO.4.3_1,2403.3558612167417,1193595,496.6368149058547
AGO,AGO.4_1,AGO.4.4_1,1460.56436852161,74977,51.334266134324544
